368,1272.0,1275,3,1150,125
369,1274.4,1278,4,1153,125
370,1276.7,1282,5,1156,126
371,1279.2,1285,6,1159,126
372,1281.6,1288,6,1162,126
373,1284.2,1292,8,1165,127
374,1287.6,1295,7,1168,127
375,1290.8181818181818,1298,7,1171,127
376,1297.2,1302,5,1175,127
377,1301.7,1305,3,1178,127
378,1304.0,1308,4,1181,127
379,1306.4,1312,6,1184,128
380,1308.7,1315,6,1187,128
381,1311.4,1318,7,1190,128
382,1317.6,1322,4,1193,129
383,1324.9,1325,0,1196,129
384,1328.1,1328,0,1200,128
385,1331.9,1332,0,1203,129
386,1335.8,1335,12799,1206,129
387,1338.8,1338,12799,1209,129
388,1342.0,1341,12799,1212,129
389,1345.6,1345,12799,1215,130
390,1348.6,1348,12799,1218,130
391,1351.4,1351,0,1221,130
392,1354.0,1354,0,1225,129
393,1357.0,1358,1,1228,130
394,1361.4,1361,0,1231,130
395,1364.8333333333333,1365,0,1234,131
396,1376.1,1368,12792,1237,131
397,1378.9,1371,12792,1240,131
398,1381.2,1375,12794,1243,132
399,1383.5,1378,12794,1246,132
400,1386.1,1381,12795,1250,131
401,1390.9,1385,12794,1253,132
402,1396.2,1388,12792,1256,132
403,1399.4,1392,12793,1259,133
404,1402.7,1395,12792,1262,133
405,1406.0,1398,12792,1265,133
406,1408.6,1402,12793,1268,134
407,1411.1,1405,12794,1271,134
408,1413.5,1409,12796,1275,134
409,1415.6,1412,12796,1278,134
410,1418.1,1416,12798,1281,135
411,1420.6,1419,12798,1284,135
412,1423.1,1422,12799,1287,135
413,1426.3,1426,0,1290,136
414,1429.7272727272727,1429,12799,1293,136
415,1435.9,1433,12797,1296,137
416,1438.5,1436,12798,1300,136
417,1440.5,1440,0,1303,137
418,1442.3,1443,1,1306,137
419,1462.24,1447,12785,1309,138
420,1454.0,1450,12796,1312,138
421,1457.2,1454,12797,1315,139
422,1461.2727272727273,1457,12796,1318,139
423,1463.6,1461,12797,1321,140
424,1466.2,1464,12798,1325,139
425,1468.7,1467,12798,1328,139
426,1471.3,1471,0,1331,140
427,1473.6,1474,0,1334,140
428,1476.2,1478,2,1337,141
429,1478.4,1481,3,1340,141
430,1480.6,1485,4,1343,142
431,1484.2,1488,4,1346,142
432,1490.3,1492,2,1350,142
433,1495.0,1495,0,1353,142
434,1500.2,1499,12799,1356,143
435,1502.4,1502,0,1359,143
436,1504.5,1506,2,1362,144
437,1506.6,1509,2,1365,144
438,1510.9,1512,1,1368,144
